Season,Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName,CreatedOn
0,HORTICULTURE,22,178,23,5,19,656,2018-12-29T14:01:00.78
0,HORTICULTURE,22,54,1,0,48,513,2018-12-29T13:59:34.793
0,AGRICULTURE,20,27,23,0,49,21,2018-12-29T13:57:39.117
0,AGRICULTURE,20,27,23,0,49,21,2018-12-29T13:57:38.213
0,AGRICULTURE,5,241,2,0,49,21,2018-12-29T13:54:01.01
0,AGRICULTURE,18,172,38,3,36,905,2018-12-29T13:50:55.897
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T13:50:04.073
0,AGRICULTURE,18,172,67,0,49,240,2018-12-29T13:49:32.14
0,AGRICULTURE,5,241,47,0,49,21,2018-12-29T13:45:24.313
0,HORTICULTURE,22,169,1,3,36,905,2018-12-29T13:42:52.49
0,HORTICULTURE,22,32,1,0,48,733,2018-12-29T13:41:54.037
0,HORTICULTURE,22,32,1,0,48,733,2018-12-29T13:39:35.6
0,AGRICULTURE,18,172,38,3,36,651,2018-12-29T13:36:25.843
0,HORTICULTURE,22,191,1,5,19,516,2018-12-29T13:35:02.117
0,AGRICULTURE,5,241,27,5,19,774,2018-12-29T13:33:57.237
0,HORTICULTURE,11,148,1,3,46,195,2018-12-29T13:26:35.207
0,AGRICULTURE,18,0,67,3,36,905,2018-12-29T13:24:50.797
0,HORTICULTURE,22,191,1,6,20,732,2018-12-29T13:24:25.637
0,HORTICULTURE,22,191,1,4,29,673,2018-12-29T13:23:11.827
0,HORTICULTURE,22,231,55,6,39,330,2018-12-29T13:13:30.633
0,AGRICULTURE,18,172,67,6,39,330,2018-12-29T13:03:20.75
0,HORTICULTURE,22,58,1,1,4,41,2018-12-29T12:59:56.777
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T12:59:42.97
0,HORTICULTURE,22,191,1,6,20,732,2018-12-29T12:58:43.423
0,AGRICULTURE,5,241,27,5,19,110,2018-12-29T12:57:11.29
0,AGRICULTURE,16,147,1,1,4,41,2018-12-29T12:49:49.46
0,AGRICULTURE,0,0,56,1,4,155,2018-12-29T12:48:39.303
0,AGRICULTURE,18,172,67,5,19,62,2018-12-29T12:47:20.227
0,HORTICULTURE,11,19,1,1,43,547,2018-12-29T12:43:09.59
0,HORTICULTURE,22,191,28,4,29,823,2018-12-29T12:38:35.54
0,AGRICULTURE,18,172,1,1,4,833,2018-12-29T12:37:06.17
0,HORTICULTURE,22,58,47,3,36,284,2018-12-29T12:33:43.223
0,AGRICULTURE,18,172,67,2,33,348,2018-12-29T12:32:53.63
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T12:30:03.277
0,AGRICULTURE,18,172,43,3,36,476,2018-12-29T12:29:07.99
0,HORTICULTURE,22,169,47,6,20,66,2018-12-29T12:27:55.073
0,HORTICULTURE,15,114,1,6,39,331,2018-12-29T12:22:40.57
0,AGRICULTURE,17,53,47,1,43,929,2018-12-29T12:14:24.217
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T12:13:04.623
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T12:12:51.973
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T12:11:24.27
0,AGRICULTURE,18,172,38,3,36,905,2018-12-29T12:07:35.053
0,AGRICULTURE,18,172,67,3,36,223,2018-12-29T12:06:36.677
0,AGRICULTURE,18,172,38,1,43,94,2018-12-29T12:05:00.063
0,AGRICULTURE,18,172,67,6,20,47,2018-12-29T12:01:37.667
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T12:00:53.44
0,AGRICULTURE,5,174,68,3,46,807,2018-12-29T11:58:49.667
0,AGRICULTURE,5,174,47,3,46,807,2018-12-29T11:57:58.983
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T11:50:03.83
0,AGRICULTURE,5,174,1,6,20,66,2018-12-29T11:45:51.4
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T11:42:50.157
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T11:38:31.723
0,HORTICULTURE,22,191,47,6,20,231,2018-12-29T11:36:59.917
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T11:35:44.333
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T11:34:15.91
0,AGRICULTURE,18,172,38,0,49,884,2018-12-29T11:33:07.19
0,HORTICULTURE,22,188,47,6,20,66,2018-12-29T11:32:18.813
0,AGRICULTURE,18,172,67,3,36,905,2018-12-29T11:29:08.163
0,AGRICULTURE,18,172,43,3,36,40,2018-12-29T11:28:18.367
0,AGRICULTURE,18,172,38,3,36,905,2018-12-29T11:24:15.893
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T11:18:46.18
0,HORTICULTURE,22,231,27,3,46,23,2018-12-29T11:16:39.163
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T11:13:54.707
0,HORTICULTURE,11,63,1,1,43,802,2018-12-29T11:13:48.81
0,AGRICULTURE,18,172,67,3,36,651,2018-12-29T11:11:17.157
0,AGRICULTURE,18,172,38,1,43,929,2018-12-29T11:06:23.403
0,AGRICULTURE,18,172,1,3,36,651,2018-12-29T11:06:10.24
0,AGRICULTURE,18,172,67,3,46,23,2018-12-29T11:02:01.18
0,AGRICULTURE,18,172,54,0,48,738,2018-12-29T11:00:03.93
0,HORTICULTURE,6,76,47,2,33,512,2018-12-29T10:49:15.003
0,AGRICULTURE,0,0,47,1,4,833,2018-12-29T10:41:41.16
0,AGRICULTURE,18,172,47,1,4,446,2018-12-29T10:40:09.243
0,HORTICULTURE,22,58,1,1,4,898,2018-12-29T10:40:03.707
0,AGRICULTURE,5,241,47,2,33,512,2018-12-29T10:39:36.95
0,AGRICULTURE,18,172,38,1,4,719,2018-12-29T10:37:04.647
0,HORTICULTURE,22,159,45,0,48,738,2018-12-29T10:34:34.18
0,AGRICULTURE,5,241,68,2,33,793,2018-12-29T10:27:16.47
0,HORTICULTURE,22,191,23,6,39,687,2018-12-29T10:26:47.717
0,AGRICULTURE,18,172,67,2,33,793,2018-12-29T10:23:42.7
0,ANIMAL HUSBANDRY,2,173,43,0,49,240,2018-12-29T10:14:14.317
0,ANIMAL HUSBANDRY,0,0,10,1,43,460,2018-12-29T10:11:07.753
0,AGRICULTURE,18,172,67,2,33,348,2018-12-29T10:07:14.687
0,AGRICULTURE,20,130,1,6,39,330,2018-12-29T10:02:10.7
0,AGRICULTURE,18,172,49,1,4,719,2018-12-29T10:01:16.8
0,AGRICULTURE,5,174,67,0,49,240,2018-12-29T09:53:31.897
0,AGRICULTURE,5,174,67,0,49,240,2018-12-29T09:53:31.32
0,AGRICULTURE,18,172,67,2,33,0,2018-12-29T09:47:20.907
0,HORTICULTURE,22,137,55,0,49,240,2018-12-29T09:45:50.55
0,AGRICULTURE,18,172,67,3,36,233,2018-12-29T09:43:36.903
0,AGRICULTURE,18,172,67,3,36,233,2018-12-29T09:39:04.507
0,HORTICULTURE,22,58,1,1,4,864,2018-12-29T09:36:50.483
0,AGRICULTURE,18,172,38,3,36,233,2018-12-29T09:36:18.91
0,AGRICULTURE,18,172,67,3,36,233,2018-12-29T09:30:24.97
0,AGRICULTURE,18,172,22,3,36,233,2018-12-29T09:30:10.76
0,AGRICULTURE,18,172,38,1,4,446,2018-12-29T09:29:22.927
0,HORTICULTURE,22,75,47,3,46,672,2018-12-29T09:28:17.89
0,AGRICULTURE,18,172,67,2,33,443,2018-12-29T09:26:18.843
0,AGRICULTURE,5,241,63,4,29,823,2018-12-29T09:20:47.603
0,AGRICULTURE,18,172,67,3,36,233,2018-12-29T09:16:01.9
0,AGRICULTURE,5,174,23,3,46,599,2018-12-29T09:06:47.11
0,HORTICULTURE,22,122,1,3,46,645,2018-12-29T09:06:29.417
0,AGRICULTURE,5,174,43,0,49,21,2018-12-29T09:01:59.5
0,HORTICULTURE,11,148,65,3,36,133,2018-12-29T08:49:30.737
0,AGRICULTURE,5,241,1,1,43,929,2018-12-29T08:44:46.747
0,AGRICULTURE,20,27,1,3,36,0,2018-12-29T08:37:13.467
0,AGRICULTURE,5,174,54,3,36,651,2018-12-29T08:35:58.663
0,HORTICULTURE,6,71,47,2,33,443,2018-12-29T08:30:44.973
0,AGRICULTURE,17,161,1,2,33,443,2018-12-29T08:01:24.327
0,AGRICULTURE,17,108,43,3,36,24,2018-12-29T07:59:35.123
0,AGRICULTURE,20,27,1,2,33,839,2018-12-29T07:52:42.513
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T21:44:30.263
0,HORTICULTURE,22,58,55,0,49,240,2018-12-28T21:37:13.69
0,AGRICULTURE,18,172,67,3,46,843,2018-12-28T21:14:41.503
0,HORTICULTURE,22,75,1,6,20,231,2018-12-28T20:32:13.077
0,AGRICULTURE,5,241,1,5,19,656,2018-12-28T20:20:23.2
0,AGRICULTURE,18,172,67,3,36,351,2018-12-28T20:17:34.39
0,AGRICULTURE,5,174,27,3,46,924,2018-12-28T20:05:45.59
0,AGRICULTURE,5,174,27,3,36,186,2018-12-28T20:05:35.95
0,ANIMAL HUSBANDRY,2,36,26,5,3,850,2018-12-28T20:04:01.29
0,AGRICULTURE,5,174,47,3,46,924,2018-12-28T20:01:39.903
0,AGRICULTURE,18,0,67,3,46,924,2018-12-28T19:56:47.96
0,AGRICULTURE,5,241,27,5,19,656,2018-12-28T19:55:00.723
0,AGRICULTURE,18,172,23,1,4,155,2018-12-28T19:45:26.803
0,AGRICULTURE,18,172,67,5,19,0,2018-12-28T19:12:45.143
0,HORTICULTURE,22,30,55,6,39,296,2018-12-28T19:07:13.833
0,AGRICULTURE,5,174,47,3,36,912,2018-12-28T19:00:14.773
0,AGRICULTURE,17,161,1,2,33,793,2018-12-28T18:48:05.47
0,AGRICULTURE,5,174,68,3,46,924,2018-12-28T18:45:34.94
0,AGRICULTURE,20,107,54,3,36,541,2018-12-28T18:30:58.503
0,HORTICULTURE,11,148,1,3,46,195,2018-12-28T18:27:04.67
0,AGRICULTURE,18,172,23,1,4,446,2018-12-28T18:09:49.78
0,AGRICULTURE,18,172,67,2,33,0,2018-12-28T18:08:37.97
0,ANIMAL HUSBANDRY,2,36,18,1,43,94,2018-12-28T18:00:15.16
0,AGRICULTURE,5,174,1,3,36,24,2018-12-28T17:57:16.91
0,HORTICULTURE,22,58,1,3,36,284,2018-12-28T17:54:53.14
0,AGRICULTURE,18,172,67,4,29,823,2018-12-28T17:51:27.4
0,HORTICULTURE,22,38,1,6,20,66,2018-12-28T17:49:52.817
0,HORTICULTURE,6,101,23,1,43,547,2018-12-28T17:46:20.747
0,AGRICULTURE,18,172,67,3,36,233,2018-12-28T17:41:13.75
0,AGRICULTURE,18,172,67,5,19,516,2018-12-28T17:40:19.54
0,AGRICULTURE,18,172,23,1,43,900,2018-12-28T17:36:58.483
0,HORTICULTURE,22,54,23,1,43,909,2018-12-28T17:36:57.25
0,AGRICULTURE,5,241,54,0,49,240,2018-12-28T17:34:05.787
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T17:32:25.96
0,HORTICULTURE,22,58,1,1,4,41,2018-12-28T17:27:57.17
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T17:26:53.113
0,AGRICULTURE,18,172,38,5,19,110,2018-12-28T17:22:48.127
0,ANIMAL HUSBANDRY,2,173,12,0,49,240,2018-12-28T17:15:03.597
0,HORTICULTURE,22,38,55,0,49,240,2018-12-28T17:13:24.443
0,AGRICULTURE,17,108,1,3,36,138,2018-12-28T17:12:07.86
0,HORTICULTURE,6,99,47,2,33,793,2018-12-28T17:12:04.913
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T17:01:27.093
0,HORTICULTURE,7,230,27,1,43,935,2018-12-28T16:49:59.03
0,HORTICULTURE,7,230,1,1,4,43,2018-12-28T16:45:53.183
0,HORTICULTURE,22,231,1,0,49,240,2018-12-28T16:42:09.913
0,AGRICULTURE,17,53,1,1,43,935,2018-12-28T16:41:30.57
0,AGRICULTURE,5,241,68,4,29,799,2018-12-28T16:31:36.417
0,AGRICULTURE,18,172,67,6,39,330,2018-12-28T16:30:08.93
0,HORTICULTURE,11,176,40,0,49,240,2018-12-28T16:29:51.897
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T16:28:40.82
0,HORTICULTURE,11,63,27,0,49,240,2018-12-28T16:26:53.583
0,HORTICULTURE,11,63,27,0,49,240,2018-12-28T16:26:12.18
0,AGRICULTURE,17,0,47,6,39,75,2018-12-28T16:25:05.443
0,HORTICULTURE,22,191,1,1,43,929,2018-12-28T16:21:19.99
0,AGRICULTURE,17,53,47,3,36,697,2018-12-28T16:20:11.94
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T16:14:25.16
0,HORTICULTURE,22,240,23,3,36,55,2018-12-28T16:14:07.02
0,AGRICULTURE,5,174,38,6,20,374,2018-12-28T16:13:58.877
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T16:13:06.053
0,AGRICULTURE,0,0,67,6,20,231,2018-12-28T16:05:16.25
0,AGRICULTURE,18,172,67,6,39,296,2018-12-28T16:00:51.733
0,HORTICULTURE,22,58,1,3,36,535,2018-12-28T15:57:32.127
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T15:43:54.377
0,AGRICULTURE,5,174,1,3,46,640,2018-12-28T15:42:37.11
0,HORTICULTURE,22,191,23,6,20,863,2018-12-28T15:37:26.1
0,HORTICULTURE,22,30,1,3,46,577,2018-12-28T15:27:14.697
0,AGRICULTURE,18,172,67,4,29,433,2018-12-28T15:16:56.427
0,AGRICULTURE,18,172,22,3,36,32,2018-12-28T15:14:50.577
0,HORTICULTURE,22,192,1,0,48,234,2018-12-28T15:14:34.93
0,AGRICULTURE,18,172,67,2,33,793,2018-12-28T15:13:36.43
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T15:07:45.643
0,AGRICULTURE,18,0,67,3,36,651,2018-12-28T15:02:56.227
0,AGRICULTURE,18,172,22,3,36,70,2018-12-28T14:59:05.7
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T14:55:05.673
0,AGRICULTURE,18,172,21,4,29,823,2018-12-28T14:50:41.14
0,AGRICULTURE,18,172,67,3,36,475,2018-12-28T14:47:56.417
0,AGRICULTURE,18,172,67,4,29,673,2018-12-28T14:46:25.187
0,AGRICULTURE,18,172,67,1,43,929,2018-12-28T14:36:54.03
0,HORTICULTURE,15,235,47,6,39,330,2018-12-28T14:29:31.28
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T14:26:35.887
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T14:23:53.283
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T14:18:34.07
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T14:18:20.36
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T14:17:00.377
0,AGRICULTURE,18,172,21,3,36,651,2018-12-28T14:13:02.72
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T14:12:40.507
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:58:48.933
0,AGRICULTURE,5,174,0,3,46,639,2018-12-28T13:57:50.807
0,HORTICULTURE,22,38,1,6,39,398,2018-12-28T13:57:04.927
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:56:59.793
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T13:51:55.01
0,AGRICULTURE,18,172,67,3,36,635,2018-12-28T13:50:46.107
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T13:49:57.9
0,AGRICULTURE,18,0,67,3,36,651,2018-12-28T13:45:30.48
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:42:39.097
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T13:36:27.997
0,AGRICULTURE,18,172,38,3,46,948,2018-12-28T13:33:40.527
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:32:27.707
0,AGRICULTURE,5,174,1,3,46,879,2018-12-28T13:31:19.58
0,AGRICULTURE,18,172,43,1,43,389,2018-12-28T13:31:08.987
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:30:54.65
0,AGRICULTURE,5,174,1,3,36,208,2018-12-28T13:27:07.26
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T13:25:56.187
0,AGRICULTURE,18,172,67,6,39,296,2018-12-28T13:21:03.273
0,AGRICULTURE,18,172,67,6,20,47,2018-12-28T13:17:42.86
0,HORTICULTURE,22,191,1,6,20,696,2018-12-28T13:17:17.35
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:16:52.237
0,AGRICULTURE,18,172,38,3,36,0,2018-12-28T13:14:29.493
0,AGRICULTURE,18,172,43,1,43,929,2018-12-28T13:09:13.667
0,AGRICULTURE,18,172,22,3,36,541,2018-12-28T13:09:10.327
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:08:13.2
0,AGRICULTURE,5,241,63,5,19,110,2018-12-28T13:07:21.343
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T13:05:24.107
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T13:02:57.433
0,AGRICULTURE,5,241,68,4,29,799,2018-12-28T13:02:22.457
0,AGRICULTURE,18,172,38,1,43,929,2018-12-28T12:58:44.21
0,HORTICULTURE,11,19,23,1,43,547,2018-12-28T12:58:21.263
0,AGRICULTURE,18,172,67,3,46,409,2018-12-28T12:57:11.327
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T12:54:12.563
0,AGRICULTURE,18,172,67,0,48,733,2018-12-28T12:53:18.04
0,AGRICULTURE,18,172,67,3,36,40,2018-12-28T12:50:33.287
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T12:47:31.34
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T12:46:25.897
0,AGRICULTURE,5,241,68,1,43,547,2018-12-28T12:40:48.463
0,AGRICULTURE,18,0,67,2,33,793,2018-12-28T12:40:21.037
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T12:30:01.8
0,AGRICULTURE,17,161,23,1,4,41,2018-12-28T12:29:37.557
0,AGRICULTURE,18,172,67,3,36,553,2018-12-28T12:29:27.323
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T12:21:54.09
0,AGRICULTURE,5,241,1,2,33,443,2018-12-28T12:21:13.403
0,HORTICULTURE,22,58,1,3,36,40,2018-12-28T12:20:56.757
0,AGRICULTURE,18,172,67,4,29,570,2018-12-28T12:18:24.623
0,AGRICULTURE,18,172,67,2,33,443,2018-12-28T12:17:10.973
0,AGRICULTURE,18,172,67,3,36,133,2018-12-28T12:16:55.797
0,HORTICULTURE,11,148,1,3,36,133,2018-12-28T12:16:37.76
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T12:14:51.803
0,AGRICULTURE,5,174,1,6,39,296,2018-12-28T12:11:22.387
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T12:07:23.67
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T12:00:22.043
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T11:59:49.05
0,AGRICULTURE,5,233,23,0,48,234,2018-12-28T11:58:31.42
0,AGRICULTURE,18,172,22,3,36,651,2018-12-28T11:56:14.327
0,AGRICULTURE,18,172,67,3,36,572,2018-12-28T11:51:43.677
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T11:50:25.58
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T11:49:18.797
0,AGRICULTURE,18,172,21,3,36,651,2018-12-28T11:48:41.543
0,AGRICULTURE,18,172,67,3,36,596,2018-12-28T11:48:11.607
0,AGRICULTURE,18,172,27,1,4,446,2018-12-28T11:48:07.987
0,AGRICULTURE,18,172,67,2,33,348,2018-12-28T11:47:04.48
0,AGRICULTURE,18,172,38,3,36,133,2018-12-28T11:47:03.56
0,AGRICULTURE,18,172,67,3,36,133,2018-12-28T11:46:52.67
0,AGRICULTURE,18,172,67,3,36,651,2018-12-28T11:45:14.7
0,HORTICULTURE,22,38,1,3,36,555,2018-12-28T11:42:24.953
0,AGRICULTURE,18,172,68,3,36,905,2018-12-28T11:40:09.48
0,HORTICULTURE,22,58,1,0,48,455,2018-12-28T11:36:14.913
0,HORTICULTURE,11,148,1,3,46,195,2018-12-28T11:35:25.57
0,AGRICULTURE,18,172,38,3,36,651,2018-12-28T11:35:22.45
0,HORTICULTURE,22,58,1,0,48,455,2018-12-28T11:35:17.91
0,AGRICULTURE,18,172,1,3,36,651,2018-12-28T11:35:07.193
0,AGRICULTURE,18,172,38,3,36,635,2018-12-28T11:32:56.183
0,AGRICULTURE,5,241,68,4,29,823,2018-12-28T11:27:07.83
0,HORTICULTURE,11,63,47,3,46,676,2018-12-28T11:23:19.69
0,AGRICULTURE,18,172,15,1,43,935,2018-12-28T11:22:14.387
0,AGRICULTURE,20,27,27,1,43,460,2018-12-28T11:21:46.807
0,AGRICULTURE,18,172,1,3,36,22,2018-12-28T11:19:23.347
0,AGRICULTURE,5,174,27,3,46,652,2018-12-28T11:15:04.227
0,HORTICULTURE,6,76,1,1,4,864,2018-12-28T11:13:44.913
0,AGRICULTURE,18,172,54,3,36,651,2018-12-28T11:12:20.08
0,AGRICULTURE,5,174,54,3,36,475,2018-12-28T11:10:51.69
0,HORTICULTURE,22,231,23,1,4,41,2018-12-28T11:09:13.563
0,AGRICULTURE,18,172,67,0,48,83,2018-12-28T11:03:14.553
0,AGRICULTURE,18,172,43,5,3,335,2018-12-28T11:02:54.633
0,AGRICULTURE,18,172,23,1,43,935,2018-12-28T10:52:56.58
0,HORTICULTURE,22,198,27,3,46,151,2018-12-28T10:52:34.77
0,AGRICULTURE,18,172,43,4,29,799,2018-12-28T10:47:14.467
0,AGRICULTURE,5,174,1,0,48,83,2018-12-28T10:44:50.54
0,HORTICULTURE,11,148,27,6,20,169,2018-12-28T10:43:45.423
0,AGRICULTURE,5,174,63,0,48,798,2018-12-28T10:40:51.12
0,HORTICULTURE,22,169,1,6,20,66,2018-12-28T10:38:43.433
0,AGRICULTURE,18,172,67,4,29,799,2018-12-28T10:38:01.577
0,AGRICULTURE,18,172,67,0,49,21,2018-12-28T10:37:13.2
0,AGRICULTURE,18,172,67,0,49,21,2018-12-28T10:36:58.257
0,AGRICULTURE,18,172,67,2,33,512,2018-12-28T10:16:20.55
0,AGRICULTURE,18,172,67,2,33,512,2018-12-28T10:13:18.72
0,AGRICULTURE,18,172,67,2,33,793,2018-12-28T10:04:02.117
0,AGRICULTURE,18,172,67,3,46,209,2018-12-28T09:59:27.64
0,HORTICULTURE,6,71,1,2,33,443,2018-12-28T09:59:24.01
0,AGRICULTURE,17,53,1,1,4,41,2018-12-28T09:58:27.66
0,AGRICULTURE,5,174,1,3,46,185,2018-12-28T09:57:36.723
0,AGRICULTURE,0,0,67,3,46,645,2018-12-28T09:55:35.01
0,AGRICULTURE,18,172,67,2,33,793,2018-12-28T09:51:55.33
0,AGRICULTURE,18,172,67,3,46,807,2018-12-28T09:46:51.64
0,AGRICULTURE,18,172,67,0,49,240,2018-12-28T09:39:07.267
0,HORTICULTURE,11,148,23,6,20,307,2018-12-28T09:36:09.143
0,HORTICULTURE,22,191,47,6,20,696,2018-12-28T09:28:45.673
0,HORTICULTURE,6,91,23,1,43,389,2018-12-28T09:23:11.233
0,HORTICULTURE,22,122,1,3,46,645,2018-12-28T09:21:41.61
0,HORTICULTURE,7,164,47,2,33,793,2018-12-28T09:08:28.557
0,AGRICULTURE,5,241,2,1,43,389,2018-12-28T09:05:06.343
0,HORTICULTURE,15,29,1,6,39,75,2018-12-28T09:02:00.373
0,HORTICULTURE,11,189,47,0,48,738,2018-12-28T09:01:14.4
0,HORTICULTURE,22,191,1,6,20,169,2018-12-28T08:56:04.5
0,AGRICULTURE,18,172,67,2,33,793,2018-12-28T08:49:48.347
0,AGRICULTURE,18,172,38,3,46,878,2018-12-28T07:49:26.65
0,AGRICULTURE,5,174,1,3,46,611,2018-12-28T07:43:33.007
0,AGRICULTURE,18,172,67,0,48,738,2018-12-28T07:25:30.753
0,AGRICULTURE,5,174,1,0,48,455,2018-12-28T07:21:09.573
0,AGRICULTURE,18,172,67,0,48,738,2018-12-28T07:15:42.86
0,HORTICULTURE,22,193,46,0,48,455,2018-12-28T07:11:12.163
0,HORTICULTURE,11,148,1,6,39,330,2018-12-28T06:22:20.34
0,AGRICULTURE,5,241,58,0,49,240,2018-12-27T22:01:08.93
0,AGRICULTURE,18,172,38,4,29,799,2018-12-27T22:00:16.123
0,AGRICULTURE,5,174,22,3,46,361,2018-12-27T21:39:45.65
0,AGRICULTURE,18,172,67,0,49,240,2018-12-27T21:38:24.763
0,AGRICULTURE,18,172,67,0,49,240,2018-12-27T21:34:09.62
0,HORTICULTURE,22,231,1,0,49,240,2018-12-27T21:33:32.6
0,AGRICULTURE,20,27,2,0,49,240,2018-12-27T21:26:19.333
0,AGRICULTURE,20,27,1,0,49,240,2018-12-27T21:25:50.32
0,AGRICULTURE,8,72,43,3,46,610,2018-12-27T21:24:44.75
0,AGRICULTURE,18,172,67,0,49,240,2018-12-27T21:17:23.87
0,AGRICULTURE,18,172,67,0,48,733,2018-12-27T21:05:54.417
0,AGRICULTURE,18,172,67,3,46,843,2018-12-27T20:53:26.417
0,HORTICULTURE,22,38,1,4,29,161,2018-12-27T20:51:18.103
0,AGRICULTURE,18,172,23,1,43,929,2018-12-27T20:44:44.617
0,HORTICULTURE,22,191,1,4,29,823,2018-12-27T20:33:24.633
0,AGRICULTURE,18,172,67,0,49,240,2018-12-27T20:31:51.437
0,AGRICULTURE,18,172,67,4,29,570,2018-12-27T20:30:52.717
0,HORTICULTURE,22,169,1,5,3,267,2018-12-27T20:17:54.327
0,AGRICULTURE,18,172,67,6,20,231,2018-12-27T19:57:29.253
0,AGRICULTURE,18,172,38,1,43,929,2018-12-27T19:47:40.28
0,AGRICULTURE,18,172,38,3,36,24,2018-12-27T19:26:03.053
0,AGRICULTURE,5,241,58,0,48,798,2018-12-27T19:24:59.157
0,AGRICULTURE,18,172,38,1,43,929,2018-12-27T19:23:47.003
0,AGRICULTURE,18,172,67,3,46,209,2018-12-27T19:20:48.553
0,AGRICULTURE,5,174,1,6,39,687,2018-12-27T19:02:54.38
0,HORTICULTURE,6,91,1,1,43,389,2018-12-27T18:59:16.977
0,HORTICULTURE,22,191,1,6,20,696,2018-12-27T18:56:12.377
0,HORTICULTURE,22,191,1,6,20,696,2018-12-27T18:53:33.427
0,AGRICULTURE,18,172,67,0,49,240,2018-12-27T18:41:51.803
0,HORTICULTURE,22,191,1,1,4,41,2018-12-27T18:38:15.163
0,AGRICULTURE,17,161,1,2,33,443,2018-12-27T18:36:34.247
0,AGRICULTURE,5,174,1,6,20,47,2018-12-27T18:00:56.837
0,AGRICULTURE,20,27,1,2,33,348,2018-12-27T17:53:56.923
0,HORTICULTURE,22,58,1,3,46,843,2018-12-27T17:45:14.143
0,AGRICULTURE,17,53,63,3,36,536,2018-12-27T17:40:31.17
0,AGRICULTURE,18,172,54,3,36,476,2018-12-27T17:37:35.51
0,AGRICULTURE,18,172,67,6,20,306,2018-12-27T17:35:28.197
0,AGRICULTURE,17,161,1,2,33,512,2018-12-27T17:31:49.887
0,AGRICULTURE,18,172,67,0,49,240,2018-12-27T17:31:12.803
0,AGRICULTURE,18,172,67,5,19,453,2018-12-27T17:26:41.61
0,AGRICULTURE,18,172,67,2,33,512,2018-12-27T17:24:26.17
0,HORTICULTURE,22,191,1,6,20,696,2018-12-27T17:19:00.513
0,AGRICULTURE,12,81,47,3,46,341,2018-12-27T17:18:35.177
0,AGRICULTURE,16,147,68,3,36,852,2018-12-27T17:17:13.243
0,HORTICULTURE,22,75,23,6,39,330,2018-12-27T17:10:51.147
0,AGRICULTURE,17,108,27,3,36,284,2018-12-27T17:01:33.11
