Sector,Category,Crop,QueryType,StateName,DistrictName,BlockName
1,18,172,67,1,55,937
1,5,174,67,6,14,582
1,18,172,67,5,19,516
1,8,72,7,1,55,804
1,5,174,1,6,20,47
1,18,172,67,4,26,140
4,22,191,7,4,26,302
4,22,51,7,4,26,302
4,22,58,7,3,36,55
1,18,172,67,2,33,0
1,17,53,7,1,55,245
1,18,172,67,2,33,793
1,5,174,67,5,19,774
1,18,172,67,2,33,512
2,2,36,21,0,24,664
4,22,135,7,3,36,259
4,22,39,1,6,20,329
1,18,0,67,3,36,259
1,18,172,67,5,19,516
1,18,172,67,5,19,516
1,5,174,7,3,36,186
1,18,172,67,4,26,814
1,5,174,67,6,20,450
1,5,174,7,5,19,774
4,15,0,7,1,55,322
1,18,172,67,3,36,710
1,18,172,67,4,26,814
1,5,174,7,3,36,635
1,17,108,7,3,36,0
1,18,172,67,3,36,36
1,5,174,7,5,19,774
1,5,174,7,3,36,67
1,5,174,7,3,36,876
1,5,174,7,3,36,876
1,18,172,67,3,36,303
1,18,172,67,1,55,199
4,22,30,1,6,14,582
1,17,108,7,3,36,138
4,22,30,1,6,14,582
1,18,172,67,2,33,512
1,18,172,67,2,33,793
1,18,172,67,2,33,443
1,17,161,7,2,33,793
4,6,92,7,4,26,132
1,8,72,7,1,55,523
1,17,53,7,1,55,245
1,0,0,67,3,36,70
1,5,174,67,6,20,168
1,5,174,7,0,24,664
1,17,161,7,5,19,110
4,22,30,7,0,24,355
1,18,172,67,1,55,523
1,18,172,67,3,36,67
1,18,172,67,3,36,536
1,5,174,7,3,36,133
1,18,172,67,1,55,523
1,18,172,67,1,55,523
1,20,185,7,3,36,713
1,16,0,7,1,55,937
1,5,174,7,3,36,138
1,5,174,1,6,20,696
1,8,72,7,1,55,804
1,18,172,67,3,36,663
2,2,43,7,3,36,936
2,2,43,7,3,36,936
1,5,174,7,2,33,793
1,5,174,7,2,33,793
1,18,172,67,4,26,140
1,18,172,67,4,26,140
1,5,174,1,0,24,557
1,5,174,7,3,36,917
1,5,174,7,3,36,917
1,5,174,7,3,36,917
4,11,157,7,2,33,793
4,22,30,7,2,33,793
2,3,88,12,0,24,694
1,5,174,1,6,20,47
4,22,58,7,3,36,32
1,18,172,67,2,33,348
4,22,58,7,3,36,32
1,18,0,67,5,19,516
4,22,231,1,6,20,231
1,18,172,67,4,26,302
1,18,172,67,3,36,476
1,5,174,1,6,20,47
1,5,174,1,6,20,450
1,5,174,7,4,26,132
1,18,172,67,3,36,476
1,18,172,67,4,26,814
1,18,0,67,4,26,403
4,11,138,7,1,55,245
1,18,172,67,1,55,804
1,18,172,67,5,19,62
1,18,172,67,5,19,774
1,18,172,67,5,19,453
1,16,147,7,1,55,245
1,18,172,67,2,33,512
1,18,172,67,1,55,214
1,18,172,67,5,19,62
4,22,58,7,3,36,936
1,18,172,67,5,19,62
1,18,172,67,3,36,744
4,19,229,7,4,26,132
1,16,215,7,1,55,245
1,18,172,67,5,19,774
4,22,39,1,6,20,329
1,18,172,67,5,19,516
4,22,54,1,6,14,203
4,22,231,1,6,14,203
1,17,168,7,4,26,302
1,18,0,7,5,19,656
1,8,72,7,1,55,201
1,10,247,7,1,55,515
1,17,161,7,2,33,443
1,18,172,67,3,36,281
1,18,172,67,3,36,186
1,18,172,67,3,36,281
1,18,172,43,2,33,793
1,18,172,67,5,19,774
1,18,172,67,5,19,516
1,18,172,67,5,19,774
1,5,241,7,2,33,348
1,5,241,7,2,33,348
1,5,241,7,2,33,348
1,18,172,67,5,19,516
1,17,161,7,1,55,245
1,17,161,7,1,55,245
1,18,172,67,3,36,917
4,22,75,47,6,14,203
1,20,185,7,3,36,555
1,18,172,67,5,19,516
1,20,107,7,3,36,40
1,5,174,7,3,36,596
1,18,172,67,3,36,281
1,18,172,38,0,24,74
1,18,172,67,5,19,62
1,18,172,67,2,33,512
1,18,172,67,5,19,656
4,22,58,7,3,36,29
1,5,174,67,6,14,582
1,18,172,67,5,19,110
1,18,172,67,2,33,443
1,17,161,63,6,20,329
1,5,174,67,6,20,329
1,18,172,67,5,19,110
1,0,0,67,5,19,110
4,22,58,7,3,36,29
1,18,172,67,3,36,29
1,18,172,67,4,26,140
4,11,105,55,0,24,30
1,17,53,7,1,55,523
1,18,172,67,2,33,443
1,18,172,67,2,33,839
1,18,172,67,3,36,29
1,18,172,67,2,33,348
1,18,172,67,2,33,443
1,18,0,67,2,33,443
4,22,188,1,6,14,202
1,18,172,67,5,19,656
1,18,172,67,3,36,67
1,18,172,67,2,33,793
4,9,0,7,4,26,800
1,18,172,67,4,26,174
1,5,174,7,4,26,140
1,18,172,67,4,26,140
1,18,172,67,5,19,656
1,5,174,7,3,36,186
4,22,32,1,6,14,252
1,18,172,67,4,26,132
1,8,72,7,3,36,936
1,8,72,7,3,36,936
4,11,105,23,0,24,664
1,18,172,1,0,24,355
1,5,174,67,6,20,231
1,5,174,67,6,20,47
1,18,0,7,1,55,199
1,18,172,67,5,19,110
1,0,0,67,3,36,476
1,18,172,67,1,55,201
1,5,174,58,0,24,74
1,18,172,67,2,33,443
1,18,172,67,3,36,912
1,5,174,58,0,24,74
2,3,88,7,0,24,71
1,18,172,67,2,33,443
1,5,174,1,0,24,694
4,22,217,7,2,33,793
1,17,211,7,1,55,322
1,5,241,7,4,26,800
1,18,172,67,2,33,0
1,18,0,67,2,33,793
1,18,172,67,1,55,804
1,20,27,7,2,33,443
1,18,172,67,3,36,635
1,17,161,7,4,26,302
4,22,231,7,2,33,443
4,22,191,7,4,26,174
4,22,48,7,2,33,443
4,9,200,7,2,33,443
1,5,174,1,6,20,450
1,18,172,67,1,55,937
1,18,172,67,5,19,516
1,5,174,7,2,33,793
1,17,108,7,3,36,284
4,22,191,7,4,26,140
4,22,75,1,6,14,203
4,22,75,1,6,14,252
1,5,174,7,3,36,186
2,2,173,39,0,24,30
1,18,172,67,5,19,110
1,18,172,67,5,19,110
1,8,72,7,1,55,804
1,5,174,67,6,20,450
1,18,172,67,4,26,800
1,18,172,67,1,55,804
1,18,172,67,2,33,443
4,22,58,7,3,36,936
4,22,32,7,4,26,814
4,11,189,7,3,36,40
1,17,161,7,4,26,706
1,18,172,67,3,36,67
1,8,72,7,3,36,186
4,11,148,7,5,19,110
1,8,72,7,1,55,214
1,0,0,67,3,36,241
1,20,185,7,4,26,302
4,22,35,7,4,26,814
1,5,174,7,3,36,912
1,18,172,67,1,55,523
1,18,172,67,1,55,523
1,18,172,67,1,55,523
1,18,172,67,1,55,523
4,11,176,7,2,33,443
4,22,58,7,3,36,29
1,5,174,7,3,36,29
4,22,58,7,3,36,276
4,22,191,7,5,19,110
1,18,172,67,4,26,302
1,5,174,7,3,36,310
1,16,215,7,1,55,515
1,5,174,7,5,19,516
1,5,174,7,4,26,814
1,5,174,7,3,36,541
1,18,172,67,4,26,140
1,20,27,7,1,55,523
1,5,174,1,6,20,450
1,5,174,7,3,36,541
1,18,172,67,2,33,443
1,0,0,67,2,33,793
1,5,174,1,0,24,664
1,8,72,7,1,55,201
1,8,72,7,1,55,201
1,18,172,67,3,36,349
4,11,176,23,6,20,821
4,11,93,7,4,26,800
1,20,185,7,3,36,24
4,9,200,7,4,26,800
1,5,174,7,3,36,223
1,5,174,67,6,20,306
1,18,172,67,4,26,140
4,11,28,1,6,14,203
1,18,172,67,4,26,140
1,5,174,67,6,14,582
1,18,172,67,3,36,651
1,5,174,23,0,24,30
1,18,172,67,2,33,793
1,18,172,67,3,36,481
1,8,72,7,3,36,24
4,22,58,7,3,36,24
4,6,76,7,1,55,937
1,18,172,67,3,36,663
1,20,185,7,3,36,24
4,22,58,7,3,36,24
4,22,58,7,3,36,936
4,22,30,7,1,55,201
1,17,108,7,3,36,469
1,8,72,7,1,55,523
1,18,172,67,3,36,481
1,8,72,7,1,55,201
1,18,172,67,2,33,443
4,22,58,7,3,36,281
1,5,174,1,0,24,664
4,22,54,7,4,26,174
4,22,58,7,3,36,281
4,22,58,7,3,36,281
2,2,36,7,1,55,199
4,11,19,1,6,20,450
1,18,172,67,2,33,348
1,18,172,67,3,36,223
1,18,172,67,3,36,299
1,5,174,67,6,14,582
1,5,174,1,0,24,30
1,18,172,67,3,36,67
1,18,172,67,3,36,67
1,18,172,67,3,36,259
1,18,172,67,3,36,744
1,18,172,67,4,26,140
1,5,174,1,6,20,306
1,8,72,7,1,55,201
1,8,72,7,1,55,201
1,18,172,67,4,26,132
1,17,53,7,1,55,515
4,22,178,7,4,26,814
1,18,172,67,3,36,223
1,18,172,67,3,36,223
4,22,178,43,4,26,814
1,5,174,67,6,20,47
1,5,174,7,3,36,186
4,22,58,7,4,26,132
4,22,38,7,1,55,245
1,5,174,7,3,36,133
1,18,172,67,5,19,656
1,5,174,7,3,36,939
1,5,174,67,6,14,202
1,18,172,67,2,33,348
1,18,172,67,3,36,710
1,5,174,7,4,26,403
1,17,161,7,2,33,839
1,18,172,67,4,26,814
1,5,174,1,6,20,306
1,5,174,1,0,24,784
4,6,76,7,1,55,322
1,8,72,7,1,55,201
1,18,0,67,3,36,284
4,22,45,55,6,14,252
4,22,231,7,3,36,535
1,8,72,7,3,36,349
1,20,27,7,1,55,523
1,18,172,67,4,26,302
4,22,58,7,3,36,936
1,5,174,7,5,19,110
4,22,58,7,3,36,936
1,17,161,7,5,19,110
1,20,185,7,3,36,553
1,5,174,7,3,36,936
1,18,0,67,3,36,133
1,20,185,7,3,36,133
1,5,174,7,4,26,814
1,8,72,7,1,55,201
1,8,72,7,1,55,201
1,18,172,67,4,26,140
1,18,172,67,4,26,302
4,11,19,7,2,33,512
1,18,172,67,3,36,133
1,18,172,67,2,33,443
1,18,172,67,2,33,443
1,5,174,7,3,36,852
1,5,174,7,3,36,402
1,5,174,7,3,36,713
1,5,174,7,3,36,713
1,20,185,7,1,55,199
1,18,172,67,3,36,939
1,18,172,67,3,36,40
1,5,174,67,6,20,329
1,18,172,67,2,33,512
1,18,172,67,2,33,512
1,18,172,67,4,26,132
1,18,172,67,4,26,800
1,8,72,7,3,36,186
1,18,172,67,3,36,663
1,5,174,1,0,24,664
4,22,58,7,3,36,847
1,5,174,1,6,20,307
1,18,172,67,3,36,663
4,6,76,7,1,55,322
1,18,172,67,4,26,928
1,18,172,67,2,33,512
1,18,172,67,2,33,512
1,5,241,7,4,26,391
4,6,71,7,2,33,512
1,18,172,67,4,26,814
1,8,72,7,3,36,186
1,8,72,7,3,36,186
1,5,174,1,0,24,664
4,22,38,67,6,14,892
1,8,72,7,3,36,186
1,5,174,1,0,24,204
1,18,172,67,2,33,793
1,18,172,67,1,55,515
4,11,93,7,1,55,245
1,18,172,67,4,26,814
1,17,108,7,3,36,284
1,5,174,67,6,20,231
1,5,174,7,3,36,0
1,18,172,67,2,33,443
1,18,172,43,3,36,281
1,18,172,67,1,55,515
1,18,172,67,1,55,804
1,5,174,7,3,36,29
1,5,174,7,4,26,174
1,5,174,7,4,26,814
1,5,174,67,6,14,203
1,18,172,67,2,33,443
1,18,172,67,4,26,140
1,18,172,67,4,26,302
4,22,217,7,2,33,443
4,11,176,1,6,20,231
1,18,172,67,2,33,793
1,5,241,7,4,26,706
1,18,172,67,2,33,443
1,5,174,7,2,33,512
4,22,58,7,3,36,55
1,18,172,67,1,55,214
1,18,172,67,5,19,516
1,20,33,7,5,19,656
1,18,172,67,4,26,302
1,5,174,1,0,24,355
1,5,174,7,4,26,391
1,18,172,67,1,55,616
1,18,172,67,4,26,302
4,22,75,1,6,20,728
1,5,174,67,6,20,374
1,17,108,7,3,36,284
4,15,210,7,4,26,928
1,5,20,7,2,33,512
1,18,172,67,4,26,403
4,22,38,7,2,33,512
1,5,174,1,6,20,231
1,18,0,67,4,26,140
1,5,174,7,3,36,553
1,18,172,67,3,36,281
1,5,174,67,6,20,306
1,18,172,67,3,36,138
1,18,172,67,4,26,403
4,22,58,7,3,36,281
1,18,172,67,4,26,403
1,18,172,67,4,26,403
1,18,172,67,3,36,0
1,5,174,67,6,20,732
1,18,172,67,1,55,804
1,0,0,67,4,26,814
1,18,172,67,4,26,302
1,5,174,67,6,20,696
1,18,172,67,4,26,302
1,5,174,7,3,36,241
4,22,45,46,0,24,30
1,5,174,7,3,36,871
1,20,194,7,4,26,140
4,22,191,7,4,26,140
1,18,172,67,2,33,443
1,8,72,7,1,55,804
1,18,172,67,2,33,443
1,5,174,1,6,20,696
1,5,174,67,6,20,696
1,5,174,7,3,36,939
1,8,72,7,1,55,523
1,5,174,7,3,36,712
1,5,174,7,4,26,814
1,5,174,7,3,36,712
4,22,38,67,6,14,320
1,18,172,67,4,26,391
4,11,148,67,5,19,110
1,18,172,67,4,26,928
1,5,174,43,4,26,140
1,18,172,67,5,19,62
1,8,72,7,1,55,523
4,22,35,7,2,33,443
1,8,72,7,3,36,233
1,5,174,1,0,24,557
1,20,27,7,2,33,512
4,22,45,67,6,14,202
4,22,169,7,2,33,443
1,5,174,67,6,14,582
1,18,172,67,2,33,443
1,5,174,67,6,20,696
1,18,172,67,3,36,36
1,5,174,67,6,20,306
1,18,172,67,2,33,793
1,5,174,67,6,20,47
1,17,161,7,2,33,793
4,22,58,7,3,36,535
1,20,27,7,2,33,512
1,5,174,67,6,14,202
4,6,91,7,1,55,245
1,17,161,7,4,26,302
1,18,172,67,4,26,302
1,5,174,7,3,36,24
1,18,172,67,3,36,310
4,22,58,7,3,36,29
1,5,174,67,6,20,374
1,5,174,67,6,20,168
1,5,174,67,6,20,306
1,5,174,67,0,24,204
1,18,172,67,1,55,523
1,18,172,67,1,55,214
4,22,231,1,6,20,231
1,17,108,7,3,36,32
1,5,174,67,6,20,450
1,18,172,67,1,55,804
4,22,32,1,6,14,203
1,5,174,67,6,20,231
1,18,172,67,5,19,453
1,5,174,1,0,24,74
1,5,174,7,4,26,391
1,5,174,7,3,36,303
1,5,174,7,3,36,847
1,18,172,67,1,55,804
1,18,172,67,1,55,523
1,5,174,7,3,36,936
1,5,241,7,1,55,322
1,18,172,67,5,19,62
4,22,231,7,2,33,839
1,10,43,7,3,36,471
1,20,185,7,1,55,199
1,20,185,7,1,55,199
1,20,185,7,1,55,199
1,5,174,67,0,24,784
4,22,58,1,6,14,892
1,17,161,7,4,26,814
1,5,174,67,6,20,450
1,18,172,67,2,33,512
1,18,172,67,1,55,937
1,18,172,67,4,26,706
1,18,172,67,4,26,132
1,18,172,67,2,33,512
1,18,172,67,3,36,744
1,18,172,67,3,36,744
4,22,32,1,6,14,203
1,18,172,67,2,33,348
4,22,35,7,2,33,793
4,6,76,7,1,55,616
1,18,172,67,2,33,793
1,5,174,1,6,20,306
1,5,174,7,3,36,905
1,18,172,67,3,36,349
1,5,174,67,6,20,374
4,22,191,7,4,26,391
4,22,191,7,4,26,391
1,5,174,7,3,36,40
1,17,161,7,2,33,512
4,22,188,1,6,20,374
1,18,172,67,1,55,937
1,17,53,7,1,55,214
1,5,174,7,3,36,233
4,22,75,7,3,36,920
1,8,72,7,3,36,241
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
1,18,172,67,3,36,233
4,22,75,1,6,20,66
1,5,241,7,1,55,201
1,18,172,67,3,36,939
1,5,174,67,6,14,202
1,18,172,67,4,26,140
1,18,172,67,1,55,199
1,18,172,67,1,55,804
1,18,172,67,1,55,214
1,5,174,67,6,14,892
1,5,174,67,6,14,582
1,17,199,7,2,33,443
1,18,172,67,1,55,214
1,18,172,67,4,26,140
1,18,172,67,1,55,214
1,5,174,7,3,36,555
1,18,172,67,2,33,839
1,18,172,67,2,33,839
1,8,72,7,1,55,201
1,18,172,67,2,33,512
1,18,172,67,2,33,839
1,18,172,67,3,36,663
1,18,172,67,4,26,132
1,18,172,67,4,26,302
1,5,174,67,6,20,306
1,18,172,67,2,33,348
1,18,172,67,4,26,140
1,17,108,7,3,36,553
1,18,172,67,3,36,476
1,5,174,7,2,33,348
1,5,174,7,3,36,852
4,22,198,7,3,36,32
1,8,72,7,1,55,523
1,18,0,67,4,26,302
1,5,174,23,0,24,204
1,18,0,67,3,36,936
1,5,174,7,3,36,152
4,22,58,7,1,55,201
1,5,174,7,3,36,475
1,5,174,7,3,36,70
4,22,39,67,6,14,830
1,5,174,67,6,20,47
1,5,174,67,6,20,47
1,16,147,43,3,36,310
1,5,174,1,6,20,47
1,5,174,67,6,20,47
4,22,178,7,1,55,245
1,18,172,67,2,33,348
4,22,191,7,4,26,140
1,18,172,67,4,26,140
1,18,172,67,1,55,199
1,18,172,67,4,26,302
1,8,72,7,3,36,281
1,18,172,67,2,33,512
1,5,174,1,0,24,664
1,18,172,67,2,33,348
1,18,172,67,2,33,839
1,18,172,67,4,26,403
1,18,172,67,1,55,322
4,0,54,7,5,19,0
1,17,161,7,5,19,110
1,18,172,67,3,36,241
1,5,174,7,3,36,871
4,22,58,7,3,36,281
4,22,231,7,2,33,348
1,5,174,67,6,20,307
4,22,58,1,6,20,696
1,18,172,67,4,26,800
1,5,174,7,3,36,29
1,5,174,67,6,20,168
1,5,174,7,3,36,484
1,8,72,7,3,36,40
1,5,174,7,3,36,475
1,18,172,67,4,26,140
1,5,174,67,6,20,47
1,18,172,67,2,33,839
1,18,172,67,5,19,110
1,18,172,67,3,36,553
1,18,172,67,0,24,74
1,17,161,7,2,33,443
1,18,172,67,5,19,516
1,18,172,67,1,55,214
1,8,72,7,1,55,523
1,18,0,67,3,36,535
1,8,72,7,1,55,214
1,18,172,67,1,55,616
1,18,172,67,3,36,484
1,5,174,67,6,14,893
1,5,174,23,6,14,593
1,18,172,67,4,26,302
1,17,53,7,1,55,214
1,18,172,67,4,26,391
1,16,215,7,1,55,937
4,22,75,1,6,20,374
1,18,172,67,4,26,800
1,5,174,7,3,36,223
1,18,172,67,4,26,814
1,5,174,67,6,14,202
1,18,172,67,1,55,515
1,5,174,67,6,20,696
1,5,174,7,3,36,852
1,5,174,67,6,20,307
1,18,172,67,4,26,928
1,18,172,67,3,36,259
1,18,172,67,2,33,512
1,18,172,67,3,36,596
4,19,208,7,5,19,110
1,5,174,67,6,20,374
1,18,172,67,3,36,651
1,18,172,67,4,26,706
1,18,172,67,4,26,140
1,16,147,7,3,36,402
1,5,174,67,6,14,203
1,18,172,67,3,36,744
1,18,172,67,3,36,29
1,5,174,7,3,36,697
1,5,174,67,6,14,582
1,17,161,7,5,19,774
1,18,172,67,4,26,706
1,18,172,67,5,19,110
1,18,172,67,1,55,199
1,5,174,67,6,20,66
4,22,169,7,2,33,793
1,18,172,67,4,26,814
1,18,172,67,5,19,774
1,5,174,67,6,20,696
1,18,172,67,5,19,516
1,5,174,1,0,24,784
4,22,58,7,4,26,302
1,18,172,67,4,26,814
1,18,172,67,5,19,774
4,22,58,7,3,36,36
1,5,174,7,3,36,241
1,18,172,67,4,26,814
1,8,72,7,3,36,553
1,18,172,67,4,26,132
1,0,0,7,1,55,937
1,8,72,7,3,36,553
1,18,172,67,4,26,140
1,18,172,67,4,26,140
1,17,161,7,2,33,512
1,5,174,67,6,20,306
1,5,174,67,6,14,202
1,8,72,7,1,55,201
4,22,58,7,3,36,555
4,22,58,7,3,36,555
1,18,172,67,5,19,62
4,22,58,7,3,36,555
4,22,58,7,3,36,555
1,18,172,67,1,55,515
1,18,172,67,1,55,804
1,10,247,67,1,55,515
1,18,172,67,5,19,774
4,22,169,43,5,19,774
1,5,174,67,6,20,47
1,18,172,67,5,19,516
1,18,172,67,1,55,214
1,5,174,67,6,20,329
1,5,174,7,3,36,241
1,5,174,7,3,36,939
1,5,174,67,6,14,582
1,18,172,67,3,36,535
1,18,172,67,1,55,804
1,5,174,7,3,36,902
1,5,174,67,6,20,450
1,5,174,67,6,20,696
1,5,174,67,6,14,892
4,22,58,7,3,36,281
1,18,172,67,5,19,656
1,18,172,67,4,26,302
1,18,172,67,5,19,453
1,5,174,7,3,36,635
1,18,172,67,1,55,201
1,18,172,67,5,19,516
4,22,58,7,3,36,241
4,22,58,7,3,36,241
4,22,58,7,3,36,241
1,18,172,67,1,55,804
1,5,174,1,0,24,557
1,17,53,7,1,55,201
1,18,172,67,5,19,516
1,18,172,67,2,33,512
1,18,172,67,5,19,516
1,18,172,67,5,19,656
1,18,172,67,4,26,800
1,18,172,67,5,19,516
1,17,53,7,1,55,322
1,20,185,7,1,55,199
4,11,28,7,1,55,804
1,18,172,67,4,26,302
1,18,172,67,3,36,651
1,18,172,67,5,19,656
4,22,75,7,5,19,110
1,18,172,67,5,19,110
1,18,172,67,5,19,110
1,18,172,67,5,19,516
1,18,172,67,5,19,774
1,18,172,67,5,19,62
1,18,172,67,5,19,774
1,18,172,67,5,19,110
1,5,174,67,6,20,168
1,18,172,67,5,19,774
4,22,38,67,6,20,231
1,18,172,67,4,26,814
1,18,172,67,5,19,110
1,18,172,67,4,26,140
4,11,11,7,3,36,36
1,5,174,67,6,20,47
4,6,76,7,1,55,322
1,18,172,67,1,55,804
1,18,172,67,1,55,804
4,22,75,1,6,14,203
4,6,91,7,1,55,245
1,5,174,1,6,20,231
1,5,174,67,6,20,231
1,18,172,67,3,36,55
1,18,172,67,3,36,55
1,8,72,7,3,36,572
1,5,174,67,6,14,203
4,22,38,1,6,20,374
1,18,172,67,3,36,208
1,8,72,7,1,55,515
1,18,172,67,4,26,814
1,5,174,1,6,20,306
1,5,174,7,4,26,814
1,5,174,67,6,14,893
